Name;Expansion;Types;Cost;Text;Actions / Villagers;Cards;Buys;Coins / Coffers;Trash / Return;Exile;Junk;Gain;Victory Points;ImagePath;IsLandscape;IsOtherThing;IsInSupply;ParentPile;IsExtendedLandscape;IsPartOfSplitPile;IsRealSupplyCard;village_quality;draw_quality;thinning_quality;gain_quality;attack_quality;altvp_quality;interactivity_quality;village_types;draw_types;thinning_types;gain_types;attack_types;altvp_types;CardAmount;WikiLink;Extra Components;has_extra_components
Battle Plan;Allies;['Action', 'Clash'];$3;+1 Card +1 Action You may reveal an Attack card from your hand for +1 Card.  You may rotate any Supply pile.;+1;+1, +1?;;;;;;;;Allies/Battle_Plan.jpg;False;False;False;Clashes;False;True;True;0;2;0;0;0;0;2;[];['Lab*'];[];[];[];[];4;https://wiki.dominionstrategy.com/index.php/Battle_Plan;[];False
Acolyte;Allies;['Action', 'Augur'];$4;You may trash an Action or Victory card from your hand to gain a Gold. You may trash this to gain an Augur.;;;;;1?, Self?;;;!1, !1;;Allies/Acolyte.jpg;False;False;False;Augurs;False;True;True;0;0;1;1;0;0;0;[];[];['Victory', 'Remodel'];['Remodel*', 'Specific'];[];[];4;https://wiki.dominionstrategy.com/index.php/Acolyte;['Trash mat'];True
Voyage;Allies;['Action', 'Duration', 'Odyssey'];$4;+1 Action Take an extra turn after this one (but not a 3rd turn in a row), during which you can only play 3 cards from your hand.;+1;;;;;;;;;Allies/Voyage.jpg;False;False;False;Odysseys;False;True;True;0;0;0;1;0;0;0;[];[];[];['Extra-turn'];[];[];4;https://wiki.dominionstrategy.com/index.php/Voyage;[];False
Miller;Allies;['Action', 'Townsfolk'];$4;+1 Action Look at the top 4 cards of your deck. Put one into your hand and discard the rest.;+1;+1;;;;;;;;Allies/Miller.jpg;False;False;False;Townsfolk;False;True;True;0;0;0;0;0;0;0;[];[];[];[];[];[];4;https://wiki.dominionstrategy.com/index.php/Miller;[];False
Conjurer;Allies;['Action', 'Duration', 'Wizard'];$4;Gain a card costing up to $4. At the start of your next turn, put this into your hand.;;N +Self;;;;;;1;;Allies/Conjurer.jpg;False;False;False;Wizards;False;True;True;0;1;0;2;0;0;0;[];['Special'];[];['Workshop'];[];[];4;https://wiki.dominionstrategy.com/index.php/Conjurer;[];False
Garrison;Allies;['Action', 'Duration', 'Fort'];$4;+$2 This turn, when you gain a card, add a token here. At the start of your next turn, remove them for +1 Card each.;;N +X;;+$2;;;;;;Allies/Garrison.jpg;False;False;False;Forts;False;True;True;0;2;0;0;0;0;0;[];['On-gain'];[];[];[];[];4;https://wiki.dominionstrategy.com/index.php/Garrison;['Garrison tokens'];True
Archer;Allies;['Action', 'Attack', 'Clash'];$4;+$2 Each other player with 5 or more cards in hand reveals all but one, and discards one of those you choose.;;;;+$2;;;;;;Allies/Archer.jpg;False;False;False;Clashes;False;True;True;0;0;0;0;2;0;3;[];[];[];[];['Handsize'];[];4;https://wiki.dominionstrategy.com/index.php/Archer;[];False
Sorceress;Allies;['Action', 'Attack', 'Augur'];$5;+1 Action Name a card. Reveal the top card of your deck and put it into your hand. If it's the named card, each other player gains a Curse.;+1;+1;;;;;!1;;;Allies/Sorceress.jpg;False;False;False;Augurs;False;True;True;0;0;0;0;1;0;2;[];[];[];[];['Junking', 'Scoring'];[];4;https://wiki.dominionstrategy.com/index.php/Sorceress;[];False
Sunken Treasure;Allies;['Treasure', 'Odyssey'];$5;Gain an Action card you don't have a copy of in play.;;;;;;;;1;;Allies/Sunken_Treasure.jpg;False;False;False;Odysseys;False;True;True;0;0;0;2;0;0;0;[];[];[];['Workshop*'];[];[];4;https://wiki.dominionstrategy.com/index.php/Sunken_Treasure;[];False
Elder;Allies;['Action', 'Townsfolk'];$5;+$2 You may play an Action card from your hand. When it gives you a choice of abilities (e.g. “choose one”) this turn, you may choose an extra (different) option.;P1?;;;+$2;;;;;;Allies/Elder.jpg;False;False;False;Townsfolk;False;True;True;0;0;0;0;0;0;0;[];[];[];[];[];[];4;https://wiki.dominionstrategy.com/index.php/Elder;[];False
Sorcerer;Allies;['Action', 'Attack', 'Wizard'];$5;+1 Card +1 Action Each other player names a card, then reveals the top card of their deck. If wrong, they gain a Curse.;+1;+1;;;;;!1;;;Allies/Sorcerer.jpg;False;False;False;Wizards;False;True;True;0;0;0;0;1;0;2;[];[];[];[];['Junking', 'Scoring'];[];4;https://wiki.dominionstrategy.com/index.php/Sorcerer;[];False
Hill Fort;Allies;['Action', 'Fort'];$5;"Gain a card costing up to $4. Choose one: Put it into your hand; or +1 Card and +1 Action.";+1?;(+1)?, +1?;;;;;;1;;Allies/Hill_Fort.jpg;False;False;False;Forts;False;True;True;0;0;0;2;0;0;0;[];[];[];['Workshop'];[];[];4;https://wiki.dominionstrategy.com/index.php/Hill_Fort;[];False
Warlord;Allies;['Action', 'Duration', 'Attack', 'Clash'];$5;+1 Action At the start of your next turn, +2 Cards. Until then, other players can't play an Action from their hand that they have 2 or more copies of in play.;+1;N +2;;;;;;;;Allies/Warlord.jpg;False;False;False;Clashes;False;True;True;0;0;0;0;2;0;2;[];[];[];[];['Turn worsening'];[];4;https://wiki.dominionstrategy.com/index.php/Warlord;[];False
Sibyl;Allies;['Action', 'Augur'];$6;+4 Cards +1 Action Put a card from your hand on top of your deck, and another on the bottom.;+1;+4, -2;;;;;;;;Allies/Sibyl.jpg;False;False;False;Augurs;False;True;True;0;2;0;0;0;0;0;[];['Lab'];[];[];[];[];4;https://wiki.dominionstrategy.com/index.php/Sibyl;[];False
Distant Shore;Allies;['Action', 'Victory', 'Odyssey'];$6;+2 Cards +1 Action Gain an Estate.2;+1;+2;;;;;;1;2 , (1 );Allies/Distant_Shore.jpg;False;False;False;Odysseys;False;True;True;0;1;0;1;0;2;0;[];['Lab*'];[];['Specific'];[];['Plain'];4;https://wiki.dominionstrategy.com/index.php/Distant_Shore;[];False
Lich;Allies;['Action', 'Wizard'];$6;+6 Cards +2 Actions Skip a turn.When you trash this, discard it and gain a cheaper card from the trash.;+2;+6;;;;;;*Self 1;;Allies/Lich.jpg;False;False;False;Wizards;False;True;True;1;2;0;1;0;0;1;['Handsize-neutral'];['Lab*'];[];['Specific*'];[];[];4;https://wiki.dominionstrategy.com/index.php/Lich;[];False
Stronghold;Allies;['Action', 'Victory', 'Duration', 'Fort'];$6;"Choose one: +$3; or at the start of your next turn, +3 Cards.2";;N +3?;;+$3?;;;;;2;Allies/Stronghold.jpg;False;False;False;Forts;False;True;True;0;2;0;0;0;1;0;[];['Smithy'];[];[];[];['Plain'];4;https://wiki.dominionstrategy.com/index.php/Stronghold;[];False
Territory;Allies;['Victory', 'Clash'];$6;Worth 1 per differently named Victory card you have.When you gain this, gain a Gold per empty Supply pile.;;;;;;;;*X;X;Allies/Territory.jpg;False;False;False;Clashes;False;True;True;0;0;0;1;0;2;0;[];[];[];['Specific*'];[];['Scaling'];4;https://wiki.dominionstrategy.com/index.php/Territory;[];False
Architects' Guild;Allies;['Ally'];;When you gain a card, you may spend 2 Favors to gain a cheaper non-Victory card.;;;;;;;;!1;;Allies/Architects'_Guild.jpg;False;False;False;;True;False;False;0;0;0;2;0;0;0;[];[];[];['Haggling'];[];[];1;https://wiki.dominionstrategy.com/index.php/Architects'_Guild;['Favor mats', 'Favor tokens'];True
Band of Nomads;Allies;['Ally'];;When you gain a card costing $3 or more, you may spend a Favor, for +1 Card, or +1 Action, or +1 Buy.;!+1;!+1;!+1;;;;;;;Allies/Band_of_Nomads.jpg;False;False;False;;True;False;False;1;1;0;2;0;0;0;['On-gain'];['On-gain'];[];['Buys'];[];[];1;https://wiki.dominionstrategy.com/index.php/Band_of_Nomads;['Favor mats', 'Favor tokens'];True
Cave Dwellers;Allies;['Ally'];;At the start of your turn, you may spend a Favor, to discard a card then draw a card. Repeat as desired.;;-1, +1;;;;;;;;Allies/Cave_Dwellers.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Cave_Dwellers;['Favor mats', 'Favor tokens'];True
Circle of Witches;Allies;['Ally'];;After playing a Liaison, you may spend 3 Favors to have each other player gain a Curse.;;;;;;;1;;;Allies/Circle_of_Witches.jpg;False;False;False;;True;False;False;0;0;0;0;1;1;2;[];[];[];[];['Junking', 'Scoring'];['Cursing'];1;https://wiki.dominionstrategy.com/index.php/Circle_of_Witches;['Favor mats', 'Favor tokens'];True
City-state;Allies;['Ally'];;When you gain an Action card during your turn, you may spend 2 Favors to play it.;*P1;;;;;;;;;Allies/City-state.jpg;False;False;False;;True;False;False;1;0;0;0;0;0;0;['On-gain'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/City-state;['Favor mats', 'Favor tokens'];True
Coastal Haven;Allies;['Ally'];;When discarding your hand in Clean-up, you may spend any number of Favors to keep that many cards in hand for next turn (you still draw 5).;;(N +X);;;;;;;;Allies/Coastal_Haven.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Coastal_Haven;['Favor mats', 'Favor tokens'];True
Crafters' Guild;Allies;['Ally'];;At the start of your turn, you may spend 2 Favors to gain a card costing up to $4 onto your deck.;;;;;;;;1;;Allies/Crafters'_Guild.jpg;False;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Workshop'];[];[];1;https://wiki.dominionstrategy.com/index.php/Crafters'_Guild;['Favor mats', 'Favor tokens'];True
Desert Guides;Allies;['Ally'];;At the start of your turn, you may spend a Favor to discard your hand and draw 5 cards. Repeat as desired.;;-X +5;;;;;;;;Allies/Desert_Guides.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Desert_Guides;['Favor mats', 'Favor tokens'];True
Family of Inventors;Allies;['Ally'];;At the start of your Buy phase, you may put a Favor token you have on a non-Victory Supply pile. Cards cost $1 less per Favor token on their piles.;;;;!R1;;;;;;Allies/Family_of_Inventors.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;3;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Family_of_Inventors;['Favor mats', 'Favor tokens'];True
Fellowship of Scribes;Allies;['Ally'];;After playing an Action, if you have 4 or fewer cards in hand, you may spend a Favor for +1 Card.;;!+1;;;;;;;;Allies/Fellowship_of_Scribes.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Fellowship_of_Scribes;['Favor mats', 'Favor tokens'];True
Forest Dwellers;Allies;['Ally'];;At the start of your turn, you may spend a Favor to look at the top 3 cards of your deck, discard any number and put the rest back in any order.;;;;;;;;;;Allies/Forest_Dwellers.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Forest_Dwellers;['Favor mats', 'Favor tokens'];True
Gang of Pickpockets;Allies;['Ally'];;At the start of your turn, discard down to 4 cards in hand unless you spend a Favor.;;-X;;;;;;;;Allies/Gang_of_Pickpockets.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Gang_of_Pickpockets;['Favor mats', 'Favor tokens'];True
Island Folk;Allies;['Ally'];;At the end of your turn, you may spend 5 Favors to take another turn (but not a 3rd turn in a row).;;;;;;;;;;Allies/Island_Folk.jpg;False;False;False;;True;False;False;0;0;0;2;0;0;0;[];[];[];['Extra-turn'];[];[];1;https://wiki.dominionstrategy.com/index.php/Island_Folk;['Favor mats', 'Favor tokens'];True
League of Bankers;Allies;['Ally'];;At the start of your Buy phase, +$1 per 4 Favors you have (round down).;;;;**+$X;;;;;;Allies/League_of_Bankers.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/League_of_Bankers;['Favor mats', 'Favor tokens'];True
League of Shopkeepers;Allies;['Ally'];;After playing a Liaison, if you have 5 or more Favors, +$1, and if 10 or more, +1 Action and +1 Buy.;**+1?;;**+1?;**+$1?;;;;;;Allies/League_of_Shopkeepers.jpg;False;False;False;;True;False;False;1;0;0;1;0;0;0;['Special'];[];[];['Buys*'];[];[];1;https://wiki.dominionstrategy.com/index.php/League_of_Shopkeepers;['Favor mats', 'Favor tokens'];True
Market Towns;Allies;['Ally'];;At the start of your Buy phase, you may spend a Favor to play an Action card from your hand. Repeat as desired.;P1;;;;;;;;;Allies/Market_Towns.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Market_Towns;['Favor mats', 'Favor tokens'];True
Mountain Folk;Allies;['Ally'];;At the start of your turn, you may spend 5 Favors for +3 Cards.;;+3;;;;;;;;Allies/Mountain_Folk.jpg;False;False;False;;True;False;False;0;1;0;0;0;0;0;[];['Special'];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Mountain_Folk;['Favor mats', 'Favor tokens'];True
Order of Astrologers;Allies;['Ally'];;When shuffling, you may pick one card per Favor you spend to go on top.;;;;;;;;;;Allies/Order_of_Astrologers.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Order_of_Astrologers;['Favor mats', 'Favor tokens'];True
Order of Masons;Allies;['Ally'];;When shuffling, you may pick up to 2 cards per Favor you spend to put into your discard pile.;;;;;;;;;;Allies/Order_of_Masons.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Order_of_Masons;['Favor mats', 'Favor tokens'];True
Peaceful Cult;Allies;['Ally'];;At the start of your Buy phase, you may spend any number of Favors to trash that many cards from your hand.;;;;;X;;;;;Allies/Peaceful_Cult.jpg;False;False;False;;True;False;False;0;0;3;0;0;0;0;[];[];['Any'];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Peaceful_Cult;['Favor mats', 'Favor tokens', 'Trash mat'];True
Plateau Shepherds;Allies;['Ally'];;When scoring, pair up your Favors with cards you have costing $2, for 2 per pair.;;;;;;;;;X;Allies/Plateau_Shepherds.jpg;False;False;False;;True;False;False;0;0;0;0;0;2;0;[];[];[];[];[];['Scaling'];1;https://wiki.dominionstrategy.com/index.php/Plateau_Shepherds;['Favor mats', 'Favor tokens'];True
Trappers' Lodge;Allies;['Ally'];;When you gain a card, you may spend a Favor to put it onto your deck.;;;;;;;;;;Allies/Trappers'_Lodge.jpg;False;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Trappers'_Lodge;['Favor mats', 'Favor tokens'];True
Woodworkers' Guild;Allies;['Ally'];;At the start of your Buy phase, you may spend a Favor to trash an Action card from your hand. If you did, gain an Action card.;;;;;1?;;;!1;;Allies/Woodworkers'_Guild.jpg;False;False;False;;True;False;False;0;0;1;1;0;0;0;[];[];['Action', 'Remodel'];['Remodel*'];[];[];1;https://wiki.dominionstrategy.com/index.php/Woodworkers'_Guild;['Favor mats', 'Favor tokens', 'Trash mat'];True
Cage;Plunder;['Treasure', 'Duration'];$2;Set aside up to 4 cards from your hand face down (on this). The next time you gain a Victory card, trash this, and put the set aside cards into your hand at end of turn.;;- 0-4(X) **(N +X);;;**Self;;;;;Plunder/Cage.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Cage;['Trash mat'];True
Grotto;Plunder;['Action', 'Duration'];$2;+1 Action Set aside up to 4 cards from your hand face down (on this). At the start of your next turn, discard them, then draw as many.;+1;- 0-4(X) N +Y (X=Y);;;;;;;;Plunder/Grotto.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Grotto;[];False
Jewelled Egg;Plunder;['Treasure'];$2;$1 +1 BuyWhen you trash this, gain a Loot.;;;+1;+$1;;;;*1;;Plunder/Jewelled_Egg.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys', 'Loot'];[];[];10;https://wiki.dominionstrategy.com/index.php/Jewelled_Egg;['Loot'];True
Search;Plunder;['Action', 'Duration'];$2;+$2 The next time a Supply pile empties, trash this and gain a Loot.;;;;+$2;;;;**1;;Plunder/Search.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;0;[];[];[];['Buys*', 'Loot'];[];[];10;https://wiki.dominionstrategy.com/index.php/Search;['Loot'];True
Shaman;Plunder;['Action'];$2;+1 Action +$1 You may trash a card from your hand.In games using this, at the start of your turn, gain a card from the trash costing up to $6.;+1;;;+$1;1?;;N... !Self;N... 1;N... !(X );Plunder/Shaman.jpg;False;False;True;;False;False;True;0;0;2;1;1;0;3;[];[];['Any'];['Specific'];['Indirect', 'Junking'];[];10;https://wiki.dominionstrategy.com/index.php/Shaman;['Trash mat'];True
Secluded Shrine;Plunder;['Action', 'Duration'];$3;+$1 The next time you gain a Treasure, trash up to 2 cards from your hand.;;;;+$1;**2;;;;;Plunder/Secluded_Shrine.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any', 'Remodel*'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Secluded_Shrine;['Trash mat'];True
Siren;Plunder;['Action', 'Duration', 'Attack'];$3;Each other player gains a Curse. At the start of your next turn, draw until you have 8 cards in hand.When you gain this, trash it unless you trash an Action from your hand.;;N =8;;;*1 or Self ?;;1;;;Plunder/Siren.jpg;False;False;True;;False;False;True;0;2;0;0;2;1;2;[];['DTX'];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Siren;[];False
Stowaway;Plunder;['Action', 'Duration', 'Reaction'];$3;At the start of your next turn, +2 Cards.When anyone gains a Duration card, you may play this from your hand.;**Pself;N +2;;;;;;;;Plunder/Stowaway.jpg;False;False;True;;False;False;True;0;1;0;0;0;0;1;[];['Moat'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Stowaway;[];False
Taskmaster;Plunder;['Action', 'Duration'];$3;+1 Action, +$1, and if you gain a card costing exactly $5 this turn, then at the start of your next turn, repeat this ability.;+1, !N +1;;;+$1, !N +$1;;;;;;Plunder/Taskmaster.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['Handsize-neutral', 'Special'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Taskmaster;[];False
Abundance;Plunder;['Treasure', 'Duration'];$4;The next time you gain an Action card: +1 Buy and +$3.;;;**+1;**+$3;;;;;;Plunder/Abundance.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Abundance;[];False
Cabin Boy;Plunder;['Action', 'Duration'];$4;"+1 Card +1 Action At the start of your next turn, choose one: +$2; or trash this to gain a Duration card.";+1;+1;;N +$2?;N self?;;;!N 1;;Plunder/Cabin_Boy.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Cabin_Boy;[];False
Crucible;Plunder;['Treasure'];$4;Trash a card from your hand. +$1 per $1 it costs.;;;;+$X;1;;;;;Plunder/Crucible.jpg;False;False;True;;False;False;True;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Crucible;['Trash mat'];True
Flagship;Plunder;['Action', 'Duration', 'Command'];$4;+$2 The next time you play a non-Command Action card, replay it.;**P1;;;+$2;;;;;;Plunder/Flagship.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Flagship;[];False
Fortune Hunter;Plunder;['Action'];$4;+$2 Look at the top 3 cards of your deck. You may play a Treasure from them. Put the rest back in any order.;;;;+$2, P1?;;;;;;Plunder/Fortune_Hunter.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Fortune_Hunter;[];False
Gondola;Plunder;['Treasure', 'Duration'];$4;Either now or at the start of your next turn: +$2.When you gain this, you may play an Action card from your hand.;*P1;;;+$2?, N +$2?;;;;;;Plunder/Gondola.jpg;False;False;True;;False;False;True;1;0;0;0;0;0;0;['Single'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Gondola;[];False
Harbor Village;Plunder;['Action'];$4;+1 Card +2 Actions After the next Action you play this turn, if it gave you +$, +$1.;+2;+1;;**+$1;;;;;;Plunder/Harbor_Village.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;0;['Handsize-neutral'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Harbor_Village;[];False
Landing Party;Plunder;['Action', 'Duration'];$4;+2 Cards +2 Actions The next time the first card you play on a turn is a Treasure, put this onto your deck afterwards.;+2;+2;;;;;;;;Plunder/Landing_Party.jpg;False;False;True;;False;False;True;1;1;0;0;0;0;0;['Handsize-neutral'];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Landing_Party;[];False
Mapmaker;Plunder;['Action', 'Reaction'];$4;Look at the top 4 cards of your deck. Put 2 into your hand and discard the rest.When any player gains a Victory card, you may play this from your hand.;**Pself;+2;;;;;;;;Plunder/Mapmaker.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Moat', 'Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Mapmaker;[];False
Maroon;Plunder;['Action'];$4;Trash a card from your hand. +2 Cards per type it has (Action, Attack, etc.).;;+X;;;1;;;;;Plunder/Maroon.jpg;False;False;True;;False;False;True;0;1;2;0;0;0;0;[];['On-trash'];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Maroon;['Trash mat'];True
Rope;Plunder;['Treasure', 'Duration'];$4;$1 +1 Buy At the start of your next turn, +1 Card and you may trash a card from your hand.;;N +1;+1;+$1;N 1?;;;;;Plunder/Rope.jpg;False;False;True;;False;False;True;0;0;2;2;0;0;0;[];[];['Any'];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Rope;['Trash mat'];True
Swamp Shacks;Plunder;['Action'];$4;+2 Actions +1 Card per 3 cards you have in play (round down).;+2;+X;;;;;;;;Plunder/Swamp_Shacks.jpg;False;False;True;;False;False;True;2;2;0;0;0;0;0;['Handsize-neutral'];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Swamp_Shacks;[];False
Tools;Plunder;['Treasure'];$4;Gain a copy of a card anyone has in play.;;;;;;;;1;;Plunder/Tools.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;1;[];[];[];['Workshop+*'];[];[];10;https://wiki.dominionstrategy.com/index.php/Tools;[];False
Buried Treasure;Plunder;['Treasure', 'Duration'];$5;At the start of your next turn, +1 Buy and +$3.When you gain this, play it.;*Pself;;N +1;N +$3;;;;;;Plunder/Buried_Treasure.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Buried_Treasure;[];False
Crew;Plunder;['Action', 'Duration'];$5;+3 Cards At the start of your next turn, put this onto your deck.;;+3;;;;;;;;Plunder/Crew.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Smithy'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Crew;[];False
Cutthroat;Plunder;['Action', 'Duration', 'Attack'];$5;Each other player discards down to 3 cards in hand. The next time anyone gains a Treasure costing $5 or more, gain a Loot.;;;;;;;;**1;;Plunder/Cutthroat.jpg;False;False;True;;False;False;True;0;0;0;0;2;0;2;[];[];[];[];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Cutthroat;[];False
Enlarge;Plunder;['Action', 'Duration'];$5;Now and at the start of your next turn: Trash a card from your hand, and gain one costing up to $2 more.;;;;;1, N 1;;;1, N 1;;Plunder/Enlarge.jpg;False;False;True;;False;False;True;0;0;1;1;0;0;0;[];[];['Any', 'Remodel'];['Remodel'];[];[];10;https://wiki.dominionstrategy.com/index.php/Enlarge;['Trash mat'];True
Figurine;Plunder;['Treasure'];$5;+2 Cards You may discard an Action card for +1 Buy and +$1.;;+2, -1?;!+1;!+$1;;;;;;Plunder/Figurine.jpg;False;False;True;;False;False;True;0;1;0;0;0;0;0;[];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Figurine;[];False
First Mate;Plunder;['Action'];$5;Play any number of Action cards with the same name from your hand, then draw until you have 6 cards in hand.;PX;=6;;;;;;;;Plunder/First_Mate.jpg;False;False;True;;False;False;True;1;2;0;0;0;0;0;['Special'];['DTX'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/First_Mate;[];False
Frigate;Plunder;['Action', 'Duration', 'Attack'];$5;+$3 Until the start of your next turn, each time another player plays an Action card, they discard down to 4 cards in hand afterwards.;;;;+$3;;;;;;Plunder/Frigate.jpg;False;False;True;;False;False;True;0;0;0;0;3;0;2;[];[];[];[];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Frigate;[];False
Longship;Plunder;['Action', 'Duration'];$5;+2 Actions At the start of your next turn, +2 Cards.;+2;N +2;;;;;;;;Plunder/Longship.jpg;False;False;True;;False;False;True;2;1;0;0;0;0;0;['Handsize-neutral'];['Lab'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Longship;[];False
Mining Road;Plunder;['Action'];$5;+1 Action +1 Buy +$2 Once this turn, when you gain a Treasure, you may play it.;+1;;+1;+$2, !P1;;;;;;Plunder/Mining_Road.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Mining_Road;[];False
Pendant;Plunder;['Treasure'];$5;+$1 per differently named Treasure you have in play.;;;;+$X;;;;;;Plunder/Pendant.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Pendant;[];False
Pickaxe;Plunder;['Treasure'];$5;$1 Trash a card from your hand. If it costs $3 or more, gain a Loot to your hand.;;!(+1);;+$1;1;;;!1;;Plunder/Pickaxe.jpg;False;False;True;;False;False;True;0;0;2;1;0;0;0;[];[];['Any'];['Buys*', 'Loot'];[];[];10;https://wiki.dominionstrategy.com/index.php/Pickaxe;['Loot', 'Trash mat'];True
Pilgrim;Plunder;['Action'];$5;+4 Cards Put a card from your hand onto your deck.;;+4, -1;;;;;;;;Plunder/Pilgrim.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Smithy'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Pilgrim;[];False
Quartermaster;Plunder;['Action', 'Duration'];$5;"At the start of each of your turns for the rest of the game, choose one: Gain a card costing up to $4, setting it aside on this; or put a card from this into your hand.";;N... +1?;;;;;;N... 1?;;Plunder/Quartermaster.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Workshop'];[];[];10;https://wiki.dominionstrategy.com/index.php/Quartermaster;[];False
Silver Mine;Plunder;['Treasure'];$5;Gain a Treasure costing less than this to your hand.;;(+1);;;;;;1;;Plunder/Silver_Mine.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];10;https://wiki.dominionstrategy.com/index.php/Silver_Mine;[];False
Trickster;Plunder;['Action', 'Attack'];$5;Each other player gains a Curse. Once this turn, when you discard a Treasure from play, you may set it aside. Put it in your hand at end of turn.;;!(N +1);;;;;1;;;Plunder/Trickster.jpg;False;False;True;;False;False;True;0;0;0;0;2;1;2;[];[];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Trickster;[];False
